# x_m, y_m, w_tr_right_m, w_tr_left_m
-52.0625, -36.0625, 1.6129, 1.6129
-52.0000, -36.1250, 1.5971, 1.5971
-51.9375, -36.1875, 1.5774, 1.5774
-51.9375, -36.2500, 1.6129, 1.6129
-51.8750, -36.3125, 1.6008, 1.6008
-51.8750, -36.3750, 1.5971, 1.5971
-51.8125, -36.4375, 1.6129, 1.6129
-51.8125, -36.5000, 1.5774, 1.5774
-51.7500, -36.5625, 1.5971, 1.5971
-51.6875, -36.6250, 1.6129, 1.6129
-51.6250, -36.6875, 1.6129, 1.6129
-51.5625, -36.7500, 1.6008, 1.6008
-51.5000, -36.8125, 1.5934, 1.5934
-51.5000, -36.8750, 1.5934, 1.5934
-51.4375, -36.9375, 1.6008, 1.6008
-51.3750, -37.0000, 1.6129, 1.6129
-51.3125, -37.0625, 1.6008, 1.6008
-51.2500, -37.1250, 1.5934, 1.5934
-51.1875, -37.1875, 1.5910, 1.5910
-51.1250, -37.2500, 1.5910, 1.5910
-51.0625, -37.3125, 1.5910, 1.5910
-51.0000, -37.3750, 1.5910, 1.5910
-50.9375, -37.4375, 1.5910, 1.5910
-50.8750, -37.5000, 1.5910, 1.5910
-50.8125, -37.5625, 1.5910, 1.5910
-50.7500, -37.6250, 1.5910, 1.5910
-50.6875, -37.6875, 1.5910, 1.5910
-50.6250, -37.7500, 1.5774, 1.5774
-50.5625, -37.7500, 1.5525, 1.5525
-50.5000, -37.8125, 1.5625, 1.5625
-50.4375, -37.8750, 1.5774, 1.5774
-50.3750, -37.9375, 1.5774, 1.5774
-50.3125, -38.0000, 1.5625, 1.5625
-50.2500, -38.0625, 1.5525, 1.5525
-50.1875, -38.0625, 1.5525, 1.5525
-50.1250, -38.1250, 1.5625, 1.5625
-50.0625, -38.1875, 1.5436, 1.5436
-50.0000, -38.1875, 1.5436, 1.5436
-49.9375, -38.2500, 1.5625, 1.5625
-49.8750, -38.3125, 1.5373, 1.5373
-49.8125, -38.3125, 1.5436, 1.5436
-49.7500, -38.3750, 1.5436, 1.5436
-49.6875, -38.3750, 1.5258, 1.5258
-49.6250, -38.4375, 1.5436, 1.5436
-49.5625, -38.5000, 1.5373, 1.5373
-49.5000, -38.5000, 1.5373, 1.5373
-49.4375, -38.5625, 1.5373, 1.5373
-49.3750, -38.5625, 1.5258, 1.5258
-49.3125, -38.6250, 1.5373, 1.5373
-49.2500, -38.6875, 1.5026, 1.5026
-49.1875, -38.6875, 1.5220, 1.5220
-49.1250, -38.7500, 1.4856, 1.4856
-49.0625, -38.7500, 1.5104, 1.5104
-49.0000, -38.8125, 1.4817, 1.4817
-48.9375, -38.8125, 1.5104, 1.5104
-48.8750, -38.8750, 1.4817, 1.4817
-48.8125, -38.8750, 1.5026, 1.5026
-48.7500, -38.9375, 1.4631, 1.4631
-48.6875, -38.9375, 1.4856, 1.4856
-48.6250, -38.9375, 1.5104, 1.5104
-48.5625, -39.0000, 1.4817, 1.4817
-48.5000, -39.0000, 1.5026, 1.5026
-48.4375, -39.0000, 1.4817, 1.4817
-48.3750, -39.0625, 1.4856, 1.4856
-48.3125, -39.0625, 1.4817, 1.4817
-48.2500, -39.1250, 1.4631, 1.4631
-48.1875, -39.1250, 1.4856, 1.4856
-48.1250, -39.1250, 1.4631, 1.4631
-48.0625, -39.1875, 1.4631, 1.4631
-48.0000, -39.1875, 1.4856, 1.4856
-47.9375, -39.1875, 1.4631, 1.4631
-47.8750, -39.2500, 1.4631, 1.4631
-47.8125, -39.2500, 1.4817, 1.4817
-47.7500, -39.2500, 1.4537, 1.4537
-47.6875, -39.3125, 1.4631, 1.4631
-47.6250, -39.3125, 1.4631, 1.4631
-47.5625, -39.3125, 1.4429, 1.4429
-47.5000, -39.3750, 1.4591, 1.4591
-47.4375, -39.3750, 1.4711, 1.4711
-47.3750, -39.3750, 1.4591, 1.4591
-47.3125, -39.4375, 1.4429, 1.4429
-47.2500, -39.4375, 1.4591, 1.4591
-47.1875, -39.4375, 1.4631, 1.4631
-47.1250, -39.4375, 1.4429, 1.4429
-47.0625, -39.5000, 1.4429, 1.4429
-47.0000, -39.5000, 1.4591, 1.4591
-46.9375, -39.5000, 1.4429, 1.4429
-46.8750, -39.5000, 1.4252, 1.4252
-46.8125, -39.5625, 1.4429, 1.4429
-46.7500, -39.5625, 1.4497, 1.4497
-46.6875, -39.5625, 1.4429, 1.4429
-46.6250, -39.5625, 1.4252, 1.4252
-46.5625, -39.5625, 1.4101, 1.4101
-46.5000, -39.6250, 1.4429, 1.4429
-46.4375, -39.6250, 1.4497, 1.4497
-46.3750, -39.6250, 1.4429, 1.4429
-46.3125, -39.6250, 1.4252, 1.4252
-46.2500, -39.6250, 1.4101, 1.4101
-46.1875, -39.6875, 1.4389, 1.4389
-46.1250, -39.6875, 1.4429, 1.4429
-46.0625, -39.6875, 1.4429, 1.4429
-46.0000, -39.6875, 1.4252, 1.4252
-45.9375, -39.7500, 1.4101, 1.4101
-45.8750, -39.7500, 1.4252, 1.4252
-45.8125, -39.7500, 1.4429, 1.4429
-45.7500, -39.7500, 1.4429, 1.4429
-45.6875, -39.7500, 1.4252, 1.4252
-45.6250, -39.7500, 1.4101, 1.4101
-45.5625, -39.7500, 1.3975, 1.3975
-45.5000, -39.8125, 1.4375, 1.4375
-45.4375, -39.8125, 1.4375, 1.4375
-45.3750, -39.8125, 1.4389, 1.4389
-45.3125, -39.8125, 1.4375, 1.4375
-45.2500, -39.8125, 1.4252, 1.4252
-45.1875, -39.8125, 1.4101, 1.4101
-45.1250, -39.8125, 1.3975, 1.3975
-45.0625, -39.8125, 1.3877, 1.3877
-45.0000, -39.8125, 1.3807, 1.3807
-44.9375, -39.8125, 1.3764, 1.3764
-44.8750, -39.8750, 1.4375, 1.4375
-44.8125, -39.8750, 1.4375, 1.4375
-44.7500, -39.8750, 1.4375, 1.4375
-44.6875, -39.8750, 1.4375, 1.4375
-44.6250, -39.8750, 1.4252, 1.4252
-44.5625, -39.8750, 1.4101, 1.4101
-44.5000, -39.9375, 1.4375, 1.4375
-44.4375, -39.9375, 1.4375, 1.4375
-44.3750, -39.9375, 1.4375, 1.4375
-44.3125, -39.9375, 1.4389, 1.4389
-44.2500, -39.9375, 1.4375, 1.4375
-44.1875, -39.9375, 1.4375, 1.4375
-44.1250, -39.9375, 1.4375, 1.4375
-44.0625, -39.9375, 1.4375, 1.4375
-44.0000, -39.9375, 1.4375, 1.4375
-43.9375, -39.9375, 1.4375, 1.4375
-43.8750, -39.9375, 1.4375, 1.4375
-43.8125, -39.9375, 1.4375, 1.4375
-43.7500, -39.9375, 1.4375, 1.4375
-43.6875, -39.9375, 1.4375, 1.4375
-43.6250, -39.9375, 1.4252, 1.4252
-43.5625, -39.9375, 1.4101, 1.4101
-43.5000, -40.0000, 1.4389, 1.4389
-43.4375, -40.0000, 1.4429, 1.4429
-43.3750, -40.0000, 1.4429, 1.4429
-43.3125, -40.0000, 1.4389, 1.4389
-43.2500, -40.0000, 1.4375, 1.4375
-43.1875, -40.0000, 1.4375, 1.4375
-43.1250, -40.0000, 1.4375, 1.4375
-43.0625, -40.0000, 1.4375, 1.4375
-43.0000, -40.0000, 1.4375, 1.4375
-42.9375, -40.0000, 1.4375, 1.4375
-42.8750, -40.0000, 1.4375, 1.4375
-42.8125, -40.0000, 1.4375, 1.4375
-42.7500, -40.0000, 1.4375, 1.4375
-42.6875, -40.0000, 1.4375, 1.4375
-42.6250, -40.0000, 1.4375, 1.4375
-42.5625, -40.0000, 1.4375, 1.4375
-42.5000, -40.0000, 1.4375, 1.4375
-42.4375, -40.0000, 1.4375, 1.4375
-42.3750, -40.0000, 1.4375, 1.4375
-42.3125, -40.0000, 1.4375, 1.4375
-42.2500, -40.0000, 1.4375, 1.4375
-42.1875, -40.0000, 1.4375, 1.4375
-42.1250, -40.0000, 1.4375, 1.4375
-42.0625, -40.0625, 1.4375, 1.4375
-42.0000, -40.0625, 1.4375, 1.4375
-41.9375, -40.0625, 1.4375, 1.4375
-41.8750, -40.0625, 1.4375, 1.4375
-41.8125, -40.0625, 1.4375, 1.4375
-41.7500, -40.0625, 1.4375, 1.4375
-41.6875, -40.0625, 1.4375, 1.4375
-41.6250, -40.0625, 1.4375, 1.4375
-41.5625, -40.0625, 1.4375, 1.4375
-41.5000, -40.0625, 1.4375, 1.4375
-41.4375, -40.0625, 1.4375, 1.4375
-41.3750, -40.0625, 1.4375, 1.4375
-41.3125, -40.0625, 1.4375, 1.4375
-41.2500, -40.0625, 1.4375, 1.4375
-41.1875, -40.0625, 1.4375, 1.4375
-41.1250, -40.0625, 1.4375, 1.4375
-41.0625, -40.0625, 1.4375, 1.4375
-41.0000, -40.0625, 1.4375, 1.4375
-40.9375, -40.0625, 1.4375, 1.4375
-40.8750, -40.0625, 1.4375, 1.4375
-40.8125, -40.0625, 1.4375, 1.4375
-40.7500, -40.0625, 1.4375, 1.4375
-40.6875, -40.0625, 1.4375, 1.4375
-40.6250, -40.0625, 1.4375, 1.4375
-40.5625, -40.0625, 1.4375, 1.4375
-40.5000, -40.0625, 1.4375, 1.4375
-40.4375, -40.0625, 1.4375, 1.4375
-40.3750, -40.0625, 1.4375, 1.4375
-40.3125, -40.0625, 1.4375, 1.4375
-40.2500, -40.0625, 1.4375, 1.4375
-40.1875, -40.0625, 1.4375, 1.4375
-40.1250, -40.0625, 1.4375, 1.4375
-40.0625, -40.0625, 1.4375, 1.4375
-40.0000, -40.0625, 1.4375, 1.4375
-39.9375, -40.0625, 1.4375, 1.4375
-39.8750, -40.0625, 1.4375, 1.4375
-39.8125, -40.0625, 1.4375, 1.4375
-39.7500, -40.0625, 1.4375, 1.4375
-39.6875, -40.0625, 1.4375, 1.4375
-39.6250, -40.0625, 1.4375, 1.4375
-39.5625, -40.0625, 1.4375, 1.4375
-39.5000, -40.0625, 1.4375, 1.4375
-39.4375, -40.0625, 1.4375, 1.4375
-39.3750, -40.0625, 1.4375, 1.4375
-39.3125, -40.0625, 1.4375, 1.4375
-39.2500, -40.0625, 1.4375, 1.4375
-39.1875, -40.0625, 1.4375, 1.4375
-39.1250, -40.0625, 1.4375, 1.4375
-39.0625, -40.0625, 1.4375, 1.4375
-39.0000, -40.0625, 1.4375, 1.4375
-38.9375, -40.0625, 1.4375, 1.4375
-38.8750, -40.0625, 1.4375, 1.4375
-38.8125, -40.0625, 1.4375, 1.4375
-38.7500, -40.0625, 1.4375, 1.4375
-38.6875, -40.0625, 1.4375, 1.4375
-38.6250, -40.0625, 1.4375, 1.4375
-38.5625, -40.0625, 1.4375, 1.4375
-38.5000, -40.0625, 1.4375, 1.4375
-38.4375, -40.0625, 1.4375, 1.4375
-38.3750, -40.0625, 1.4375, 1.4375
-38.3125, -40.0625, 1.4375, 1.4375
-38.2500, -40.0625, 1.4375, 1.4375
-38.1875, -40.0625, 1.4375, 1.4375
-38.1250, -40.0625, 1.4375, 1.4375
-38.0625, -40.0625, 1.4375, 1.4375
-38.0000, -40.0625, 1.4375, 1.4375
-37.9375, -40.0625, 1.4375, 1.4375
-37.8750, -40.0625, 1.4375, 1.4375
-37.8125, -40.0625, 1.4375, 1.4375
-37.7500, -40.0625, 1.4375, 1.4375
-37.6875, -40.0625, 1.4375, 1.4375
-37.6250, -40.0625, 1.4375, 1.4375
-37.5625, -40.0625, 1.4375, 1.4375
-37.5000, -40.0625, 1.4375, 1.4375
-37.4375, -40.0625, 1.4375, 1.4375
-37.3750, -40.0625, 1.4375, 1.4375
-37.3125, -40.0625, 1.4375, 1.4375
-37.2500, -40.0625, 1.4375, 1.4375
-37.1875, -40.0625, 1.4375, 1.4375
-37.1250, -40.0625, 1.4375, 1.4375
-37.0625, -40.0625, 1.4375, 1.4375
-37.0000, -40.0625, 1.4375, 1.4375
-36.9375, -40.0625, 1.4375, 1.4375
-36.8750, -40.0625, 1.4375, 1.4375
-36.8125, -40.0625, 1.4375, 1.4375
-36.7500, -40.0625, 1.4375, 1.4375
-36.6875, -40.0625, 1.4375, 1.4375
-36.6250, -40.0625, 1.4375, 1.4375
-36.5625, -40.0625, 1.4375, 1.4375
-36.5000, -40.0625, 1.4375, 1.4375
-36.4375, -40.0625, 1.4375, 1.4375
-36.3750, -40.0625, 1.4375, 1.4375
-36.3125, -40.0625, 1.4375, 1.4375
-36.2500, -40.0625, 1.4375, 1.4375
-36.1875, -40.0625, 1.4375, 1.4375
-36.1250, -40.0625, 1.4375, 1.4375
-36.0625, -40.0625, 1.4375, 1.4375
-36.0000, -40.0625, 1.4375, 1.4375
-35.9375, -40.0625, 1.4375, 1.4375
-35.8750, -40.0625, 1.4375, 1.4375
-35.8125, -40.0625, 1.4375, 1.4375
-35.7500, -40.0625, 1.4375, 1.4375
-35.6875, -40.0625, 1.4375, 1.4375
-35.6250, -40.0625, 1.4375, 1.4375
-35.5625, -40.0625, 1.4375, 1.4375
-35.5000, -40.0625, 1.4375, 1.4375
-35.4375, -40.0625, 1.4375, 1.4375
-35.3750, -40.0625, 1.4375, 1.4375
-35.3125, -40.0625, 1.4375, 1.4375
-35.2500, -40.0625, 1.4375, 1.4375
-35.1875, -40.0625, 1.4375, 1.4375
-35.1250, -40.0625, 1.4375, 1.4375
-35.0625, -40.0625, 1.4375, 1.4375
-35.0000, -40.0625, 1.4375, 1.4375
-34.9375, -40.0625, 1.4375, 1.4375
-34.8750, -40.0625, 1.4375, 1.4375
-34.8125, -40.0625, 1.4375, 1.4375
-34.7500, -40.0625, 1.4375, 1.4375
-34.6875, -40.0625, 1.4375, 1.4375
-34.6250, -40.0625, 1.4375, 1.4375
-34.5625, -40.0625, 1.4375, 1.4375
-34.5000, -40.0625, 1.4375, 1.4375
-34.4375, -40.0625, 1.4375, 1.4375
-34.3750, -40.0625, 1.4375, 1.4375
-34.3125, -40.0625, 1.4375, 1.4375
-34.2500, -40.0625, 1.4375, 1.4375
-34.1875, -40.0625, 1.4375, 1.4375
-34.1250, -40.0625, 1.4375, 1.4375
-34.0625, -40.0625, 1.4375, 1.4375
-34.0000, -40.0625, 1.4375, 1.4375
-33.9375, -40.0625, 1.4375, 1.4375
-33.8750, -40.0625, 1.4375, 1.4375
-33.8125, -40.0625, 1.4375, 1.4375
-33.7500, -40.0625, 1.4375, 1.4375
-33.6875, -40.0625, 1.4375, 1.4375
-33.6250, -40.0625, 1.4375, 1.4375
-33.5625, -40.0625, 1.4375, 1.4375
-33.5000, -40.0625, 1.4375, 1.4375
-33.4375, -40.0625, 1.4375, 1.4375
-33.3750, -40.0625, 1.4375, 1.4375
-33.3125, -40.0625, 1.4375, 1.4375
-33.2500, -40.0625, 1.4375, 1.4375
-33.1875, -40.0625, 1.4375, 1.4375
-33.1250, -40.0625, 1.4375, 1.4375
-33.0625, -40.0625, 1.4375, 1.4375
-33.0000, -40.0625, 1.4375, 1.4375
-32.9375, -40.0625, 1.4375, 1.4375
-32.8750, -40.0625, 1.4375, 1.4375
-32.8125, -40.0625, 1.4375, 1.4375
-32.7500, -40.0625, 1.4375, 1.4375
-32.6875, -40.0625, 1.4375, 1.4375
-32.6250, -40.0625, 1.4375, 1.4375
-32.5625, -40.0625, 1.4375, 1.4375
-32.5000, -40.0625, 1.4375, 1.4375
-32.4375, -40.0625, 1.4375, 1.4375
-32.3750, -40.0625, 1.4375, 1.4375
-32.3125, -40.0625, 1.4375, 1.4375
-32.2500, -40.0625, 1.4375, 1.4375
-32.1875, -40.0625, 1.4375, 1.4375
-32.1250, -40.0625, 1.4375, 1.4375
-32.0625, -40.0625, 1.4375, 1.4375
-32.0000, -40.0625, 1.4375, 1.4375
-31.9375, -40.0625, 1.4375, 1.4375
-31.8750, -40.0625, 1.4375, 1.4375
-31.8125, -40.0625, 1.4375, 1.4375
-31.7500, -40.0625, 1.4375, 1.4375
-31.6875, -40.0625, 1.4375, 1.4375
-31.6250, -40.0625, 1.4375, 1.4375
-31.5625, -40.0625, 1.4375, 1.4375
-31.5000, -40.0625, 1.4375, 1.4375
-31.4375, -40.0625, 1.4375, 1.4375
-31.3750, -40.0625, 1.4375, 1.4375
-31.3125, -40.0625, 1.4375, 1.4375
-31.2500, -40.0625, 1.4375, 1.4375
-31.1875, -40.0625, 1.4375, 1.4375
-31.1250, -40.0625, 1.4375, 1.4375
-31.0625, -40.0625, 1.4375, 1.4375
-31.0000, -40.0625, 1.4375, 1.4375
-30.9375, -40.0625, 1.4375, 1.4375
-30.8750, -40.0625, 1.4375, 1.4375
-30.8125, -40.0625, 1.4375, 1.4375
-30.7500, -40.0625, 1.4375, 1.4375
-30.6875, -40.0625, 1.4375, 1.4375
-30.6250, -40.0625, 1.4375, 1.4375
-30.5625, -40.0625, 1.4375, 1.4375
-30.5000, -40.0625, 1.4375, 1.4375
-30.4375, -40.0625, 1.4375, 1.4375
-30.3750, -40.0625, 1.4375, 1.4375
-30.3125, -40.0625, 1.4375, 1.4375
-30.2500, -40.0625, 1.4375, 1.4375
-30.1875, -40.0625, 1.4375, 1.4375
-30.1250, -40.0625, 1.4375, 1.4375
-30.0625, -40.0625, 1.4375, 1.4375
-30.0000, -40.0625, 1.4375, 1.4375
-29.9375, -40.0625, 1.4375, 1.4375
-29.8750, -40.0625, 1.4375, 1.4375
-29.8125, -40.0625, 1.4375, 1.4375
-29.7500, -40.0625, 1.4375, 1.4375
-29.6875, -40.0625, 1.4375, 1.4375
-29.6250, -40.0625, 1.4375, 1.4375
-29.5625, -40.0625, 1.4375, 1.4375
-29.5000, -40.0625, 1.4375, 1.4375
-29.4375, -40.0625, 1.4375, 1.4375
-29.3750, -40.0625, 1.4375, 1.4375
-29.3125, -40.0625, 1.4375, 1.4375
-29.2500, -40.0625, 1.4375, 1.4375
-29.1875, -40.0625, 1.4375, 1.4375
-29.1250, -40.0625, 1.4375, 1.4375
-29.0625, -40.0625, 1.4375, 1.4375
-29.0000, -40.0625, 1.4375, 1.4375
-28.9375, -40.0625, 1.4375, 1.4375
-28.8750, -40.0625, 1.4375, 1.4375
-28.8125, -40.0625, 1.4375, 1.4375
-28.7500, -40.0625, 1.4375, 1.4375
-28.6875, -40.0625, 1.4375, 1.4375
-28.6250, -40.0625, 1.4375, 1.4375
-28.5625, -40.0625, 1.4375, 1.4375
-28.5000, -40.0625, 1.4375, 1.4375
-28.4375, -40.0625, 1.4375, 1.4375
-28.3750, -40.0625, 1.4375, 1.4375
-28.3125, -40.0625, 1.4375, 1.4375
-28.2500, -40.0625, 1.4375, 1.4375
-28.1875, -40.0625, 1.4375, 1.4375
-28.1250, -40.0625, 1.4375, 1.4375
-28.0625, -40.0625, 1.4375, 1.4375
-28.0000, -40.0625, 1.4375, 1.4375
-27.9375, -40.0625, 1.4375, 1.4375
-27.8750, -40.0625, 1.4375, 1.4375
-27.8125, -40.0625, 1.4375, 1.4375
-27.7500, -40.0625, 1.4375, 1.4375
-27.6875, -40.0625, 1.4375, 1.4375
-27.6250, -40.0625, 1.4375, 1.4375
-27.5625, -40.0625, 1.4375, 1.4375
-27.5000, -40.0625, 1.4375, 1.4375
-27.4375, -40.0625, 1.4375, 1.4375
-27.3750, -40.0625, 1.4375, 1.4375
-27.3125, -40.0625, 1.4375, 1.4375
-27.2500, -40.0625, 1.4375, 1.4375
-27.1875, -40.0625, 1.4375, 1.4375
-27.1250, -40.0625, 1.4375, 1.4375
-27.0625, -40.0625, 1.4375, 1.4375
-27.0000, -40.0625, 1.4375, 1.4375
-26.9375, -40.0625, 1.4375, 1.4375
-26.8750, -40.0625, 1.4375, 1.4375
-26.8125, -40.0625, 1.4375, 1.4375
-26.7500, -40.0625, 1.4375, 1.4375
-26.6875, -40.0625, 1.4375, 1.4375
-26.6250, -40.0625, 1.4375, 1.4375
-26.5625, -40.0625, 1.4375, 1.4375
-26.5000, -40.0625, 1.4375, 1.4375
-26.4375, -40.0625, 1.4375, 1.4375
-26.3750, -40.0625, 1.4375, 1.4375
-26.3125, -40.0625, 1.4375, 1.4375
-26.2500, -40.0625, 1.4375, 1.4375
-26.1875, -40.0625, 1.4375, 1.4375
-26.1250, -40.0625, 1.4375, 1.4375
-26.0625, -40.0625, 1.4375, 1.4375
-26.0000, -40.0625, 1.4375, 1.4375
-25.9375, -40.0625, 1.4375, 1.4375
-25.8750, -40.0625, 1.4375, 1.4375
-25.8125, -40.0625, 1.4375, 1.4375
-25.7500, -40.0625, 1.4375, 1.4375
-25.6875, -40.0625, 1.4375, 1.4375
-25.6250, -40.0625, 1.4375, 1.4375
-25.5625, -40.0625, 1.4375, 1.4375
-25.5000, -40.0625, 1.4375, 1.4375
-25.4375, -40.0625, 1.4375, 1.4375
-25.3750, -40.0625, 1.4375, 1.4375
-25.3125, -40.0625, 1.4375, 1.4375
-25.2500, -40.0625, 1.4375, 1.4375
-25.1875, -40.0625, 1.4375, 1.4375
-25.1250, -40.0625, 1.4375, 1.4375
-25.0625, -40.0625, 1.4375, 1.4375
-25.0000, -40.0625, 1.4375, 1.4375
-24.9375, -40.0625, 1.4375, 1.4375
-24.8750, -40.0625, 1.4375, 1.4375
-24.8125, -40.0625, 1.4375, 1.4375
-24.7500, -40.0625, 1.4375, 1.4375
-24.6875, -40.0625, 1.4375, 1.4375
-24.6250, -40.0625, 1.4375, 1.4375
-24.5625, -40.0625, 1.4375, 1.4375
-24.5000, -40.0625, 1.4375, 1.4375
-24.4375, -40.0625, 1.4375, 1.4375
-24.3750, -40.0625, 1.4375, 1.4375
-24.3125, -40.0625, 1.4375, 1.4375
-24.2500, -40.0625, 1.4375, 1.4375
-24.1875, -40.0625, 1.4375, 1.4375
-24.1250, -40.0625, 1.4375, 1.4375
-24.0625, -40.0625, 1.4375, 1.4375
-24.0000, -40.0625, 1.4375, 1.4375
-23.9375, -40.0625, 1.4375, 1.4375
-23.8750, -40.0625, 1.4375, 1.4375
-23.8125, -40.0625, 1.4375, 1.4375
-23.7500, -40.0625, 1.4375, 1.4375
-23.6875, -40.0625, 1.4375, 1.4375
-23.6250, -40.0625, 1.4375, 1.4375
-23.5625, -40.0625, 1.4375, 1.4375
-23.5000, -40.0625, 1.4375, 1.4375
-23.4375, -40.0625, 1.4375, 1.4375
-23.3750, -40.0625, 1.4375, 1.4375
-23.3125, -40.0625, 1.4375, 1.4375
-23.2500, -40.0625, 1.4375, 1.4375
-23.1875, -40.0625, 1.4375, 1.4375
-23.1250, -40.0625, 1.4375, 1.4375
-23.0625, -40.0625, 1.4375, 1.4375
-23.0000, -40.0625, 1.4375, 1.4375
-22.9375, -40.0625, 1.4375, 1.4375
-22.8750, -40.0625, 1.4375, 1.4375
-22.8125, -40.0625, 1.4375, 1.4375
-22.7500, -40.0625, 1.4375, 1.4375
-22.6875, -40.0625, 1.4375, 1.4375
-22.6250, -40.0625, 1.4375, 1.4375
-22.5625, -40.0625, 1.4375, 1.4375
-22.5000, -40.0625, 1.4375, 1.4375
-22.4375, -40.0625, 1.4375, 1.4375
-22.3750, -40.0625, 1.4375, 1.4375
-22.3125, -40.0625, 1.4375, 1.4375
-22.2500, -40.0625, 1.4375, 1.4375
-22.1875, -40.0625, 1.4375, 1.4375
-22.1250, -40.0625, 1.4375, 1.4375
-22.0625, -40.0625, 1.4375, 1.4375
-22.0000, -40.0625, 1.4375, 1.4375
-21.9375, -40.0625, 1.4375, 1.4375
-21.8750, -40.0625, 1.4375, 1.4375
-21.8125, -40.0625, 1.4375, 1.4375
-21.7500, -40.0625, 1.4375, 1.4375
-21.6875, -40.0625, 1.4375, 1.4375
-21.6250, -40.0625, 1.4375, 1.4375
-21.5625, -40.0625, 1.4375, 1.4375
-21.5000, -40.0625, 1.4375, 1.4375
-21.4375, -40.0625, 1.4375, 1.4375
-21.3750, -40.0625, 1.4375, 1.4375
-21.3125, -40.0625, 1.4375, 1.4375
-21.2500, -40.0625, 1.4375, 1.4375
-21.1875, -40.0625, 1.4375, 1.4375
-21.1250, -40.0625, 1.4375, 1.4375
-21.0625, -40.0625, 1.4375, 1.4375
-21.0000, -40.0625, 1.4375, 1.4375
-20.9375, -40.0625, 1.4375, 1.4375
-20.8750, -40.0625, 1.4375, 1.4375
-20.8125, -40.0625, 1.4375, 1.4375
-20.7500, -40.0625, 1.4375, 1.4375
-20.6875, -40.0625, 1.4375, 1.4375
-20.6250, -40.0625, 1.4375, 1.4375
-20.5625, -40.0625, 1.4375, 1.4375
-20.5000, -40.0625, 1.4375, 1.4375
-20.4375, -40.0625, 1.4375, 1.4375
-20.3750, -40.0625, 1.4375, 1.4375
-20.3125, -40.0625, 1.4375, 1.4375
-20.2500, -40.0625, 1.4375, 1.4375
-20.1875, -40.0625, 1.4375, 1.4375
-20.1250, -40.0625, 1.4375, 1.4375
-20.0625, -40.0625, 1.4375, 1.4375
-20.0000, -40.0625, 1.4375, 1.4375
-19.9375, -40.0625, 1.4375, 1.4375
-19.8750, -40.0625, 1.4375, 1.4375
-19.8125, -40.0625, 1.4375, 1.4375
-19.7500, -40.0625, 1.4375, 1.4375
-19.6875, -40.0625, 1.4375, 1.4375
-19.6250, -40.0625, 1.4375, 1.4375
-19.5625, -40.0625, 1.4375, 1.4375
-19.5000, -40.0625, 1.4375, 1.4375
-19.4375, -40.0625, 1.4375, 1.4375
-19.3750, -40.0625, 1.4375, 1.4375
-19.3125, -40.0625, 1.4375, 1.4375
-19.2500, -40.0625, 1.4375, 1.4375
-19.1875, -40.0625, 1.4375, 1.4375
-19.1250, -40.0625, 1.4375, 1.4375
-19.0625, -40.0625, 1.4375, 1.4375
-19.0000, -40.0625, 1.4375, 1.4375
-18.9375, -40.0625, 1.4375, 1.4375
-18.8750, -40.0625, 1.4375, 1.4375
-18.8125, -40.0625, 1.4375, 1.4375
-18.7500, -40.0625, 1.4375, 1.4375
-18.6875, -40.0625, 1.4375, 1.4375
-18.6250, -40.0625, 1.4375, 1.4375
-18.5625, -40.0625, 1.4375, 1.4375
-18.5000, -40.0625, 1.4375, 1.4375
-18.4375, -40.0625, 1.4375, 1.4375
-18.3750, -40.0625, 1.4375, 1.4375
-18.3125, -40.0625, 1.4375, 1.4375
-18.2500, -40.0625, 1.4375, 1.4375
-18.1875, -40.0625, 1.4375, 1.4375
-18.1250, -40.0625, 1.4375, 1.4375
-18.0625, -40.0625, 1.4375, 1.4375
-18.0000, -40.0625, 1.4375, 1.4375
-17.9375, -40.0625, 1.4375, 1.4375
-17.8750, -40.0625, 1.4375, 1.4375
-17.8125, -40.0625, 1.4375, 1.4375
-17.7500, -40.0625, 1.4375, 1.4375
-17.6875, -40.0625, 1.4375, 1.4375
-17.6250, -40.0625, 1.4375, 1.4375
-17.5625, -40.0625, 1.4375, 1.4375
-17.5000, -40.0625, 1.4375, 1.4375
-17.4375, -40.0625, 1.4375, 1.4375
-17.3750, -40.0625, 1.4375, 1.4375
-17.3125, -40.0625, 1.4375, 1.4375
-17.2500, -40.0625, 1.4375, 1.4375
-17.1875, -40.0625, 1.4375, 1.4375
-17.1250, -40.0625, 1.4375, 1.4375
-17.0625, -40.0625, 1.4375, 1.4375
-17.0000, -40.0625, 1.4375, 1.4375
-16.9375, -40.0625, 1.4375, 1.4375
-16.8750, -40.0625, 1.4375, 1.4375
-16.8125, -40.0625, 1.4375, 1.4375
-16.7500, -40.0625, 1.4375, 1.4375
-16.6875, -40.0625, 1.4375, 1.4375
-16.6250, -40.0625, 1.4375, 1.4375
-16.5625, -40.0625, 1.4375, 1.4375
-16.5000, -40.0625, 1.4375, 1.4375
-16.4375, -40.0625, 1.4375, 1.4375
-16.3750, -40.0625, 1.4375, 1.4375
-16.3125, -40.0625, 1.4375, 1.4375
-16.2500, -40.0625, 1.4375, 1.4375
-16.1875, -40.0625, 1.4375, 1.4375
-16.1250, -40.0625, 1.4375, 1.4375
-16.0625, -40.0625, 1.4375, 1.4375
-16.0000, -40.0625, 1.4375, 1.4375
